Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_t,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_M,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Andornaktálya,Andornaktálya_012,257286.1620618,257286.1620618,6860.964321647999,0.0,257286.1620618,0.0,0.0,0.0,0.0,8576.20540206,0.0,620446.236281655,0.0,0.0,0.0,0.0,620446.236281655,620446.236281655,363160.07421985496,0.0,0.0,25238.589999799995,2144.051350515,18.0,1,306.29614873649996,0.0,130.26385125000002,0.0,564.9294930435,0.0,590.7908699925,0.0,283.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,119.99999999999999,10.194157520837688,119.99999999999999,10.194157520837688,289.3803061818571,24.58323687205077,289.3803061818571,24.58323687205077,169.3803061818571,14.389079351213077,0.0,0.5853207787934691,1715.2410804120018,0.0,363160.074219855,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_041,10968.75,10968.75,292.5,0.0,10968.75,0.0,0.0,0.0,0.0,365.625,0.0,20109.375,0.0,0.0,0.0,0.0,20109.375,20109.375,9140.625,0.0,0.0,2279.2,91.40625,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,91.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1990-2001 kozott epult csaladi haz.,120.0,4.812543875043875,120.0,4.812543875043875,220.0,8.822997104247104,220.0,8.822997104247104,100.0,4.01045322920323,0.0,0.4545454545454546,73.125,0.0,9140.625,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_054,97714.34698770002,97714.34698770002,2605.7159196720004,0.0,97714.34698770002,0.0,0.0,0.0,0.0,3257.14489959,0.0,183931.42879432498,0.0,0.0,0.0,0.0,183931.42879432498,183931.42879432498,86217.081806625,0.0,0.0,11321.2850001,814.2862248975,8.0,1,0.0,0.0,69.4425,0.0,0.0,0.0,229.751411235,0.0,154.2238136625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000001,8.631029692021437,120.00000000000001,8.631029692021437,225.88056038584926,16.24651519617255,225.88056038584926,16.24651519617255,105.8805603858493,7.615485504151115,0.0,0.4687457840771425,651.4289799179996,0.0,86217.08180662496,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_054,97714.34698770002,97714.34698770002,2605.7159196720004,0.0,97714.34698770002,0.0,0.0,0.0,0.0,3257.14489959,0.0,183931.42879432498,0.0,0.0,0.0,0.0,183931.42879432498,183931.42879432498,86217.081806625,0.0,0.0,11321.2850001,814.2862248975,8.0,1,0.0,0.0,69.4425,0.0,0.0,0.0,229.751411235,0.0,154.2238136625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000001,8.631029692021437,120.00000000000001,8.631029692021437,225.88056038584926,16.24651519617255,225.88056038584926,16.24651519617255,105.8805603858493,7.615485504151115,0.0,0.4687457840771425,651.4289799179996,0.0,86217.08180662496,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_055,4617.4499991,4617.4499991,123.131999976,0.0,4617.4499991,0.0,0.0,0.0,0.0,153.91499997,0.0,15391.499996999999,0.0,0.0,0.0,0.0,15391.499996999999,15391.499996999999,10774.0499979,0.0,0.0,8885.6050002,38.4787499925,1.0,1,0.0,0.0,38.4787499925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult nagy csaladi haz.,120.00000000000001,0.5196551049699002,120.00000000000001,0.5196551049699002,400.0,1.7321836832330002,400.0,1.7321836832330002,280.0,1.2125285782631003,0.0,0.7,30.782999993999994,0.0,10774.049997899998,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_055,4617.4499991,4617.4499991,123.131999976,0.0,4617.4499991,0.0,0.0,0.0,0.0,153.91499997,0.0,15391.499996999999,0.0,0.0,0.0,0.0,15391.499996999999,15391.499996999999,10774.0499979,0.0,0.0,8885.6050002,38.4787499925,1.0,1,0.0,0.0,38.4787499925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult nagy csaladi haz.,120.00000000000001,0.5196551049699002,120.00000000000001,0.5196551049699002,400.0,1.7321836832330002,400.0,1.7321836832330002,280.0,1.2125285782631003,0.0,0.7,30.782999993999994,0.0,10774.049997899998,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_064,203076.53999982,203076.53999982,5415.374399995201,0.0,203076.53999982,0.0,0.0,0.0,0.0,6769.217999994,0.0,588861.735000705,0.0,0.0,0.0,0.0,588861.735000705,588861.735000705,385785.195000885,0.0,0.0,18615.3100002,1692.3044999985,12.0,1,242.42999999999998,0.0,161.23499999999999,0.0,320.99625000599997,0.0,0.0,0.0,62.354999992500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.0,10.909114057065834,120.0,10.909114057065834,347.9644088881327,31.633195203001097,347.9644088881327,31.633195203001097,227.96440888813268,20.724081145935266,0.0,0.6551371435272886,1353.8435999987987,0.0,385785.195000885,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_019,207835.50257999997,207835.50257999997,5542.2800688,0.0,207835.50257999997,0.0,0.0,0.0,0.0,6927.850086,0.0,626612.3167192499,0.0,0.0,0.0,0.0,626612.3167192499,626612.3167192499,418776.81413924997,0.0,0.0,15609.500020100002,1731.9625215,14.0,1,374.925258735,0.0,458.708122515,0.0,169.34388525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,119.99999999999997,13.314680310860366,119.99999999999997,13.314680310860366,361.793231054769,40.14301008439574,361.793231054769,40.14301008439574,241.79323105476908,26.828329773535376,0.0,0.6683188360098586,1385.5700172000006,0.0,418776.81413924997,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_021,80059.3750518,80059.3750518,2843.0875560480004,0.0,80059.3750518,0.0,0.0,0.0,0.0,3553.8594450600003,0.0,206590.60864425002,0.0,0.0,0.0,0.0,206590.60864425002,206590.60864425002,127417.17922995001,0.0,0.0,3076.54068,675.607792515,5.0,1,74.122627515,0.0,0.0,0.0,371.369415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33125000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980-89 kozott epult csaladi haz.,118.49978040332105,26.022530945958433,118.49978040332105,26.022530945958433,305.7848221010021,67.15029318066746,305.7848221010021,67.15029318066746,188.59637298680366,41.41573035528658,0.0,0.6124733085536206,710.771889012,0.0,126531.23359245002,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_022,177502.12239051002,177502.12239051002,5091.719082813601,0.0,177502.12239051002,0.0,0.0,0.0,0.0,6364.648853517001,0.0,461997.94244409754,0.0,0.0,0.0,0.0,461997.94244409754,461997.94244409754,284849.1928089,0.0,0.0,9564.3500007,1506.260966973,15.0,1,280.16984999249996,0.0,0.0,0.0,189.61425000000003,0.0,91.199121723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78513124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,117.84287469602323,18.558723005485884,117.84287469602323,18.558723005485884,306.7183924791825,48.304165197873836,306.7183924791825,48.304165197873836,189.1101203939025,29.782389058122334,0.0,0.6157945607907376,1272.9297707034002,0.0,284495.82005358755,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_024,196261.8886818,196261.8886818,5233.650364848001,0.0,196261.8886818,0.0,0.0,0.0,0.0,6542.06295606,0.0,610390.636988475,0.0,0.0,0.0,0.0,610390.636988475,610390.636988475,414128.74830667494,0.0,0.0,21520.469955299995,1635.515739015,22.0,1,865.3762275225,0.0,122.89499999999998,0.0,0.0,0.0,379.7941289925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,9.119777081516066,119.99999999999999,9.119777081516066,373.20988262460054,28.363257784626114,373.20988262460054,28.363257784626114,253.20988262460054,19.243480703110045,0.0,0.6784651061325082,1308.412591211999,0.0,414128.748306675,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_025,160900.170291,160900.170291,4290.6712077600005,0.0,160900.170291,0.0,0.0,0.0,0.0,5363.3390097,0.0,548099.301171,0.0,0.0,0.0,0.0,548099.301171,548099.301171,387199.13088000007,0.0,0.0,17930.5099686,1340.834752425,16.0,1,936.0298987499998,0.0,91.22242874999999,0.0,0.0,0.0,118.957499925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,8.97354121956203,119.99999999999999,8.97354121956203,408.77468321858555,30.567970578128246,408.77468321858555,30.567970578128246,288.7746832185856,21.59442935856622,0.0,0.7064397455949297,1072.6678019399997,0.0,387199.13088,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_026,219582.46957229997,219582.46957229997,5855.5325219279985,0.0,219582.46957229997,0.0,0.0,0.0,0.0,7319.415652409999,0.0,714694.212274425,0.0,0.0,0.0,0.0,714694.212274425,714694.212274425,495111.74270212505,0.0,0.0,20895.580474799994,1829.8539131024997,19.0,1,745.8562162725,0.0,304.85249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,10.50856040286202,120.0,10.50856040286202,390.574464527973,34.20312793589745,390.574464527973,34.20312793589745,270.5744645279731,23.694567533035432,0.0,0.6927602521454508,1463.8831304820005,0.0,495111.742702125,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_027,327436.23851964,327436.23851964,8731.633027190399,0.0,327436.23851964,0.0,0.0,0.0,0.0,10914.541283988,0.0,989083.99589235,0.0,0.0,0.0,0.0,989083.99589235,989083.99589235,661647.7573727099,0.0,0.0,34500.35592100001,2728.635320997,25.0,1,939.6703574894999,0.0,259.41000003,0.0,171.44321625,0.0,227.56498125000002,0.0,224.57924999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000001,9.490807551939861,120.00000000000001,9.490807551939861,362.4830288904105,28.668805567026187,362.4830288904105,28.668805567026187,242.48302889041045,19.177998015086324,0.0,0.6689500185227164,2182.9082567976,0.0,661647.7573727099,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_029,91864.182933,91864.182933,2449.71154488,0.0,91864.182933,0.0,0.0,0.0,0.0,3062.1394311,0.0,130140.92582175,0.0,0.0,0.0,0.0,130140.92582175,130140.92582175,38276.74288875,0.0,0.0,7096.7699999999995,765.534857775,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.534857775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 2002 utan epult csaladi haz.,120.00000000000001,12.94450615322182,120.00000000000001,12.94450615322182,170.0,18.33805038373091,170.0,18.33805038373091,50.0,5.393544230509091,0.0,0.2941176470588235,612.4278862199999,0.0,38276.74288875,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_030,206557.75305,206557.75305,5508.2067480000005,0.0,206557.75305,0.0,0.0,0.0,0.0,6885.258435,0.0,292623.48348750005,0.0,0.0,0.0,0.0,292623.48348750005,292623.48348750005,86065.73043750001,0.0,0.0,12609.1450386,1721.3146087500002,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.3146087500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 2002 utan epult csaladi haz.,119.99999999999999,16.381582765339832,119.99999999999999,16.381582765339832,170.00000000000003,23.207242250898098,170.00000000000003,23.207242250898098,50.0,6.825659485558264,0.0,0.2941176470588237,1377.0516869999992,0.0,86065.73043750005,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_031,52407.516798,52407.516798,1397.53378128,0.0,52407.516798,0.0,0.0,0.0,0.0,1746.9172266,0.0,74243.98213050001,0.0,0.0,0.0,0.0,74243.98213050001,74243.98213050001,21836.4653325,0.0,0.0,15335.254125200001,436.72930665,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.72930665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 2002 utan epult csaladi haz.,119.99999999999999,3.4174534292118555,119.99999999999999,3.4174534292118555,170.0,4.841392358050129,170.0,4.841392358050129,50.0,1.423938928838273,0.0,0.2941176470588236,349.38344531999996,0.0,21836.46533250001,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_032,80257.04999910001,80257.04999910001,2140.1879999760004,0.0,80257.04999910001,0.0,0.0,0.0,0.0,2675.2349999700004,0.0,286806.487496625,0.0,0.0,0.0,0.0,286806.487496625,286806.487496625,206549.437497525,0.0,0.0,9637.224130999999,668.8087499925001,8.0,1,430.42124999249995,0.0,206.41500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,8.327818146403553,120.0,8.327818146403553,428.83184094083873,29.760279889522995,428.83184094083873,29.760279889522995,308.8318409408388,21.432461743119443,0.0,0.7201700327645328,535.0469999940001,0.0,206549.43749752498,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_033,124729.02000072,124729.02000072,3326.1072000192,0.0,124729.02000072,0.0,0.0,0.0,0.0,4157.634000024001,0.0,369416.24996538,0.0,0.0,0.0,0.0,369416.24996538,369416.24996538,244687.22996466,0.0,0.0,7710.1600936,1039.4085000060002,9.0,1,325.86738375749997,0.0,0.0,0.0,0.0,0.0,115.38764625000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,119.99999999999999,16.177228291829408,119.99999999999999,16.177228291829408,355.4100721354958,47.91291561792895,355.4100721354958,47.91291561792895,235.4100721354958,31.73568732609954,0.0,0.6623618478818702,831.5268000048009,0.0,244687.22996466001,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_035,204423.89981964,204423.89981964,5828.902968710399,0.0,204423.89981964,0.0,0.0,0.0,0.0,7286.128710887999,0.0,565937.71146615,0.0,0.0,0.0,0.0,565937.71146615,565937.71146615,362079.32878138503,0.0,0.0,8157.2732549,1685.6611777844996,11.0,1,528.7560750345,0.0,145.83397275000002,0.0,0.0,0.0,314.29490625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.8875675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,121.27223579314955,25.0603226631944,121.27223579314955,25.0603226631944,335.7363383132392,69.378295146138,335.7363383132392,69.378295146138,214.79958935595445,44.38729921961205,0.0,0.638787280511758,1457.2257421775994,0.0,361513.81164651003,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_036,162780.74911683,162780.74911683,4340.8199764488,0.0,162780.74911683,0.0,0.0,0.0,0.0,5426.024970561001,0.0,470713.58017418254,0.0,0.0,0.0,0.0,470713.58017418254,470713.58017418254,307932.83105735254,0.0,0.0,10836.212161000001,1356.5062426402503,13.0,1,469.54126878000005,0.0,0.0,0.0,0.0,0.0,302.53120137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,119.99999999999997,15.021923408133794,119.99999999999997,15.021923408133794,347.0043597130848,43.43894094915391,347.0043597130848,43.43894094915391,227.00435971308485,28.417017541020115,0.0,0.6541830192011993,1085.2049941122013,0.0,307932.83105735254,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_037,185887.77310710002,185887.77310710002,4957.007282856,0.0,185887.77310710002,0.0,0.0,0.0,0.0,6196.259103570002,0.0,629623.827023175,0.0,0.0,0.0,0.0,629623.827023175,629623.827023175,443736.0539160751,0.0,0.0,22228.8050049,1549.0647758925004,19.0,1,904.6125046275,0.0,225.8023275,0.0,0.0,0.0,53.883750015000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,8.362472614525338,119.99999999999999,8.362472614525338,406.4541630677868,28.32468173095153,406.4541630677868,28.32468173095153,286.4541630677869,19.962209116426198,0.0,0.70476375713739,1239.251820714002,0.0,443736.0539160749,0.0,0.0,0.0,0.0
Andornaktálya,Andornaktálya_038,412773.6641373001,412773.6641373001,11007.297710327999,0.0,412773.6641373001,0.0,0.0,0.0,0.0,13759.122137909995,0.0,1327128.6443826002,0.0,0.0,0.0,0.0,1327128.6443826002,1327128.6443826002,914354.9802453,0.0,0.0,31681.484440700002,3439.780534477499,35.0,1,1189.9719862725,0.0,1003.4696100225,0.0,234.38330625,0.0,191.25857317499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000007,13.028861223656094,120.00000000000007,13.028861223656094,385.8178250270814,41.88972416575558,385.8178250270814,41.88972416575558,265.8178250270813,28.86086294209948,0.0,0.688972379667588,2751.824427581996,0.0,914354.9802453001,0.0,0.0,0.0,0.0
