Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Eger,T_952,360261.18,360261.18,,,,,,,,,,,,,,,830786.985,830786.985,470525.805,,,0,,1,13129110.51,0,3419335.232,0,4934851.793,0,3777831.773,0,1944598.509,0,1588688.147,0,1779172.406,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_953,400519.3698,400519.3698,,,,,,,,,,,,,,,817211.4224,817211.4224,416847.7178,,,0,,1,13129110.51,0,3419335.232,0,4954029.555,0,3840961.751,0,1944598.509,0,1588688.147,0,1779172.406,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_954,63609.6375,63609.6375,,,,,,,,,,,,,,,226167.6,226167.6,162557.9625,,,0,,1,13129110.51,0,3419335.232,0,4954029.555,0,3840961.751,0,1944598.509,0,1589394.921,0,1779172.406,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_955,96727.5675,96727.5675,,,,,,,,,,,,,,,249421.545,249421.545,152693.9775,,,0,,1,13129110.51,0,3419335.232,0,4954029.555,0,3841419.003,0,1944598.509,0,1589860.002,0,1779172.406,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_956,109928.5425,109928.5425,,,,,,,,,,,,,,,287668.44,287668.44,177739.8975,,,0,,1,13129110.51,0,3419335.232,0,4954029.555,0,3841419.003,0,1944598.509,0,1591270.973,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_957,123374.4133,123374.4133,,,,,,,,,,,,,,,269971.582,269971.582,146597.1686,,,0,,1,13129110.51,0,3420113.102,0,4954746.912,0,3845064.378,0,1944598.509,0,1591270.973,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_950,36008.6005,36008.6005,,,,,,,,,,,,,,,82005.88813,82005.88813,46860.5075,,,0,,1,13114571.42,0,3419335.232,0,4908190.543,0,3712574.43,0,1937392.768,0,1588688.147,0,1779172.406,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_958,103708.6302,103708.6302,,,,,,,,,,,,,,,332143.7239,332143.7239,228435.0936,,,0,,1,13129110.51,0,3420113.102,0,4956639.915,0,3845064.378,0,1944598.509,0,1594508.558,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_940,109502.7554,109502.7554,,,,,,,,,,,,,,,179713.6859,179713.6859,70210.93056,,,0,,1,13085871.74,0,3391294.358,0,4874995.151,0,3703719.851,0,1926954.073,0,1588688.147,0,1757014.059,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_939,95416.74,95416.74,,,,,,,,,,,,,,,135173.715,135173.715,39756.975,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3701261.373,0,1924849.937,0,1588688.147,0,1757014.059,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_924,92642.751,92642.751,,,,,,,,,,,,,,,334473.5137,334473.5137,242158.725,,,0,,1,12437971.62,0,3268002.912,0,4660336.213,0,3610762.89,0,1903211.675,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1044303.115,0,428299.1172,0,66932.25922,0,882451.2418,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_925,79719.57,79719.57,,,,,,,,,,,,,,,202724.895,202724.895,123005.325,,,0,,1,12438998.97,0,3268551.349,0,4660336.213,0,3611465.802,0,1904254.625,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1044303.115,0,428299.1172,0,66932.25922,0,882451.2418,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_926,440082.0366,440082.0366,,,,,,,,,,,,,,,1302067.739,1302067.739,863796.3097,,,0,,1,12485877.51,0,3271765.075,0,4682313.305,0,3631049.045,0,1908203.625,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,428299.1172,0,66932.25922,0,882451.2418,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_927,202264.38,202264.38,,,,,,,,,,,,,,,695640.5925,695640.5925,493376.2125,,,0,,1,12505423.77,0,3274037.275,0,4684972.625,0,3633539.849,0,1908203.625,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,428299.1172,0,66932.25922,0,882451.2418,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_928,548418.1929,548418.1929,,,,,,,,,,,,,,,1907766.511,1907766.511,1359348.318,,,0,,1,12718003.44,0,3274037.275,0,4749075.658,0,3640206.554,0,1908203.625,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,428299.1172,0,66932.25922,0,882451.2418,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_929,636539.2598,636539.2598,,,,,,,,,,,,,,,2055445.719,2055445.719,1422763.813,,,0,,1,12931632.26,0,3286037.83,0,4770911.065,0,3680528.41,0,1918303.647,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_356,50682.88013,50682.88013,,,,,,,,,,,,,,,131119.9254,131119.9254,81531.1875,,,0,,1,2225320.513,0,260606.3878,0,376898.2214,0,224912.5632,0,110269.3142,0,6456.026249,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,81899.52942,0,6606.056249,0,95878.90557,0,16656.27666,0,1298.152501,0,33348.7787,0,66186.8594,0,28459.03053,0,5008.387406,12781.21836,0,61.5375,0,24536.89875,0,26499.83639,0,340.4838557,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_355,687465.7716,687465.7716,,,,,,,,,,,,,,,1828548.61,1828548.61,1143091.817,,,0,,1,2225155.715,0,260606.3878,0,376898.2214,0,224912.5632,0,110269.3142,0,6456.026249,0,2825.640221,0,0,5254.20375,0,0,0,0,0,0,0,7996.244999,0,81450.25692,0,6606.056249,0,95878.90557,0,16656.27666,0,1298.152501,0,33118.8062,0,66186.8594,0,28459.03053,0,5008.387406,12781.21836,0,61.5375,0,24536.89875,0,26499.83639,0,340.4838557,0,22586.46425,8837.605327,10543.25675,4749.952991,143648.8402,5423.961316,146505.2482,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_930,87265.71,87265.71,,,,,,,,,,,,,,,274722.75,274722.75,187457.04,,,0,,1,12950647.79,0,3310629.91,0,4779868.612,0,3681670.229,0,1918303.647,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_932,324273.6315,324273.6315,,,,,,,,,,,,,,,1020303.231,1020303.231,696220.2174,,,0,,1,12984758.5,0,3310629.91,0,4825160.257,0,3681670.229,0,1918303.647,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_933,606425.485,606425.485,,,,,,,,,,,,,,,2006385.328,2006385.328,1399959.843,,,0,,1,13084846.22,0,3382128.88,0,4864862.508,0,3697790.847,0,1918303.647,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_934,141715.89,141715.89,,,,,,,,,,,,,,,365536.8975,365536.8975,223821.0075,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3697790.847,0,1919210.465,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_935,147995.4434,147995.4434,,,,,,,,,,,,,,,301478.8078,301478.8078,153483.3643,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3701261.373,0,1921669.379,0,1588688.147,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_936,87123.76876,87123.76876,,,,,,,,,,,,,,,309773.4,309773.4,222649.6313,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3701261.373,0,1921669.379,0,1588688.147,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_937,36030.2175,36030.2175,,,,,,,,,,,,,,,48040.29,48040.29,12010.0725,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3701261.373,0,1921669.379,0,1588688.147,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_938,276143.9175,276143.9175,,,,,,,,,,,,,,,368191.89,368191.89,92047.9725,,,0,,1,13084846.22,0,3382128.88,0,4871041.485,0,3701261.373,0,1921669.379,0,1588688.147,0,1757014.059,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,949713.5049,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_931,292645.98,292645.98,,,,,,,,,,,,,,,726072.4125,726072.4125,443403,,,0,,1,12950647.79,0,3310629.91,0,4779868.612,0,3681670.229,0,1918303.647,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057941.453,0,477519.4422,0,66932.25922,0,896351.2468,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_923,82863.81,82863.81,,,,,,,,,,,,,,,117390.3975,117390.3975,34526.5875,,,0,,1,12431386.96,0,3268002.912,0,4659801.201,0,3610762.89,0,1903211.675,0,1586727.704,0,1732467.933,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1044303.115,0,428299.1172,0,66932.25922,0,881599.3918,0,948228.1674,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,259260.0632,159563.4739,752945.0722,461913.7756,3226469.2,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_959,47286.1125,47286.1125,,,,,,,,,,,,,,,168128.4,168128.4,120842.2875,,,0,,1,13129110.51,0,3420113.102,0,4956639.915,0,3845064.378,0,1944598.509,0,1595033.96,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_961,192604.05,192604.05,,,,,,,,,,,,,,,487643.0625,487643.0625,295039.0125,,,0,,1,13132633.59,0,3422306.967,0,4968870.428,0,3848884.203,0,1944598.509,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,896351.2468,0,950724.3174,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,260912.8447,159563.4739,752945.0722,461913.7756,3228121.982,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_982,78280.14025,78280.14025,,,,,,,,,,,,,,,211927.9809,211927.9809,136213.3875,,,0,,1,13428246.54,0,3451923.495,0,5355828.26,0,3998098.216,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,971836.1409,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033698.213,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3229734.322,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_983,12970.35,12970.35,,,,,,,,,,,,,,,48638.81249,48638.81249,35668.4625,,,0,,1,13428354.63,0,3451923.495,0,5355828.26,0,3998098.216,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,971836.1409,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033698.213,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3229734.322,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_984,21717.00001,21717.00001,,,,,,,,,,,,,,,81438.75002,81438.75002,59721.75001,,,0,,1,13428354.63,0,3451923.495,0,5355828.26,0,3998098.216,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,971836.1409,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033698.213,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3229734.322,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_985,13375.8,13375.8,,,,,,,,,,,,,,,50159.24999,50159.24999,36783.44999,,,0,,1,13428354.63,0,3451923.495,0,5355828.26,0,3998098.216,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,971836.1409,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033698.213,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3229734.322,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_986,521715.4519,521715.4519,,,,,,,,,,,,,,,1524071.349,1524071.349,1004623.642,,,0,,1,13505259.74,0,3463535.82,0,5368368.146,0,4035989.85,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,988889.5434,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1039560.709,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3235596.817,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_987,60668.55,60668.55,,,,,,,,,,,,,,,193974.7125,193974.7125,133306.1625,,,0,,1,13505557.02,0,3464964.495,0,5369170.046,0,4035989.85,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,988889.5434,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1039560.709,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3235596.817,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_988,44001.22499,44001.22499,,,,,,,,,,,,,,,134563.0125,134563.0125,90561.78749,,,0,,1,13505863.57,0,3465171.619,0,5369170.046,0,4036209.532,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1058520.164,0,477519.4422,0,66932.25922,0,899523.8068,0,988889.5434,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1039560.709,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3235596.817,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Eger,T_981,57110.67,57110.67,,,,,,,,,,,,,,,104702.895,104702.895,47592.225,,,0,,1,13428184.76,0,3451923.495,0,5355828.26,0,3998098.216,0,2026637.651,0,1595980.691,0,1780204.292,337315.7915,0,968104.8497,0,0,0,0,0,0,0,490503.8299,0,937792.8829,0,18034.37914,0,1057972.383,0,477519.4422,0,66932.25922,0,899523.8068,0,971836.1409,0,123644.2872,0,10241.45616,15296.83086,0,11138.18175,0,376899.6834,0,391653.0452,0,22536.37973,0,1033567.759,427050.4401,262394.7307,159563.4739,752945.0722,461913.7756,3229603.868,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
