OBJECTID,Orszag_nev,Telepules_nev,Telepulesresz_nev,Tortenelmi_varosresz_nev,Fekves,Helyrajziszam_teljes,Helyrajziszam_egyedi,Muvelesiag,Utcanev,Utcanev_telek,Kozut_szama,Vasut_szama,Hazszam_telek,Vedett_terulet_nev,Vedett_terulet_kategoria,Natura2000_SCI_kod,Natura2000_SCI_nev,Natura2000_SPA_kod,Natura2000_SPA_nev,Dulo_OEM_borvidek_nev,Dulo_OEM_kod,Dulo_OEM_nev,Epuletenergetikai_tombazonosito,Tortenelmi_varosresz_nev_modositott,Iranyitoszam,KSH_korzet,Postacim_rovid,Shape_Length,Shape_Area
91764,Magyarország,Szarvaskő,,,külterület,068/1,HUN_Szarvaskő_068/1,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,8685.392511741591,2093281.772014372
91765,Magyarország,Szarvaskő,,,külterület,068/2,HUN_Szarvaskő_068/2,művelés alól kivett,,,,87,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,353.5090055725388,2237.6549999655035
91766,Magyarország,Szarvaskő,,,külterület,068/3,HUN_Szarvaskő_068/3,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,558.7577635685637,19933.6405499585
91767,Magyarország,Szarvaskő,,,külterület,069,HUN_Szarvaskő_069,művelés alól kivett,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,6407.151025289061,14379.02453453024
91768,Magyarország,Szarvaskő,,,külterület,070/5,HUN_Szarvaskő_070/5,erdő,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,5470.2675851188205,552686.7743459087
91769,Magyarország,Szarvaskő,,,külterület,070/6/a,HUN_Szarvaskő_070/6/a,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,8984.074482455184,2975803.860732583
91770,Magyarország,Szarvaskő,,,külterület,070/6/b,HUN_Szarvaskő_070/6/b,erdő,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,531.6401363264343,16564.60500012122
91771,Magyarország,Szarvaskő,,,külterület,072,HUN_Szarvaskő_072,művelés alól kivett,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,2120.794362203371,23060.374831763264
91772,Magyarország,Szarvaskő,,,külterület,073,HUN_Szarvaskő_073,erdő,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,468.8064601433274,7523.534999926352
91773,Magyarország,Szarvaskő,,,külterület,077/1,HUN_Szarvaskő_077/1,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1085.930552136018,6161.230000013181
91774,Magyarország,Szarvaskő,,,külterület,077/2,HUN_Szarvaskő_077/2,művelés alól kivett,,,25,,,,,,,,,,,,,,3323,Szarvaskő,,1788.7552230908202,14606.514999917908
91775,Magyarország,Szarvaskő,,,külterület,077/3,HUN_Szarvaskő_077/3,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,598.0565152995205,2159.615000087992
91776,Magyarország,Szarvaskő,,,külterület,078/1,HUN_Szarvaskő_078/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,372.9353327831888,4912.580000013746
91777,Magyarország,Szarvaskő,,,külterület,078/2,HUN_Szarvaskő_078/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,194.14832777396074,1561.8200000354277
91778,Magyarország,Szarvaskő,,,külterület,078/3,HUN_Szarvaskő_078/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,224.70094242625314,2760.359999970868
91779,Magyarország,Szarvaskő,,,külterület,078/4,HUN_Szarvaskő_078/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,209.68112541959073,2670.545000023879
91780,Magyarország,Szarvaskő,,,külterület,078/5,HUN_Szarvaskő_078/5,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,175.04476428474885,1626.594999936335
91781,Magyarország,Szarvaskő,,,külterület,079,HUN_Szarvaskő_079,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,477.45341231115356,7498.690584913762
91782,Magyarország,Szarvaskő,,,külterület,080,HUN_Szarvaskő_080,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1310.9291774058536,11232.47000022541
91783,Magyarország,Szarvaskő,,,külterület,081/1,HUN_Szarvaskő_081/1,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,576.1696027249736,6349.104999861755
91784,Magyarország,Szarvaskő,,,külterület,081/2,HUN_Szarvaskő_081/2,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,154.11377990830167,1285.3000000037252
91785,Magyarország,Szarvaskő,,,külterület,083,HUN_Szarvaskő_083,művelés alól kivett,,,,87,,,,,,,,,,,,,3323,Szarvaskő,,6258.996530105494,63124.99193290594
91786,Magyarország,Szarvaskő,,,külterület,084/1,HUN_Szarvaskő_084/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,198.5734091224143,2394.6299999569355
91787,Magyarország,Szarvaskő,,,külterület,084/2,HUN_Szarvaskő_084/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,211.12633029741158,2679.254999892302
91788,Magyarország,Szarvaskő,,,külterület,084/3,HUN_Szarvaskő_084/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,157.53433066388882,1553.3949999719114
91789,Magyarország,Szarvaskő,,,külterület,084/4,HUN_Szarvaskő_084/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,378.54979368077386,2778.279999986366
91790,Magyarország,Szarvaskő,,,külterület,085/1,HUN_Szarvaskő_085/1,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,305.66385124039124,2364.190000030808
91791,Magyarország,Szarvaskő,,,külterület,085/2,HUN_Szarvaskő_085/2,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,444.68106181827125,3163.610000083372
91792,Magyarország,Szarvaskő,,,külterület,086/1,HUN_Szarvaskő_086/1,rét,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,298.2917980732759,2812.2650000727176
91793,Magyarország,Szarvaskő,,,külterület,086/2,HUN_Szarvaskő_086/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,381.61408079412615,5126.369999983833
91794,Magyarország,Szarvaskő,,,külterület,087,HUN_Szarvaskő_087,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,760.3740526853887,3677.8300000731624
91795,Magyarország,Szarvaskő,,,külterület,088,HUN_Szarvaskő_088,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,249.77265835194314,3647.354999999032
91796,Magyarország,Szarvaskő,,,külterület,089/10,HUN_Szarvaskő_089/10,szántó,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,418.82874649784725,4995.740919967677
91797,Magyarország,Szarvaskő,,,külterület,089/2,HUN_Szarvaskő_089/2,művelés alól kivett,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,418.9936879051585,9777.529999912605
91798,Magyarország,Szarvaskő,,,külterület,089/3,HUN_Szarvaskő_089/3,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,252.30078866443927,3832.680000059567
91799,Magyarország,Szarvaskő,,,külterület,089/4,HUN_Szarvaskő_089/4,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,258.6486120389177,4165.379999945015
91800,Magyarország,Szarvaskő,,,külterület,089/5,HUN_Szarvaskő_089/5,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,211.78882835638814,2302.1650000198188
91801,Magyarország,Szarvaskő,,,külterület,089/6,HUN_Szarvaskő_089/6,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,217.17095653311011,2589.1750000976026
91802,Magyarország,Szarvaskő,,,külterület,089/7,HUN_Szarvaskő_089/7,gyümölcsös,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,204.9503203411118,2255.6299999364464
91803,Magyarország,Szarvaskő,,,külterület,089/8,HUN_Szarvaskő_089/8,művelés alól kivett,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,257.5211891952892,853.3049998829886
91804,Magyarország,Szarvaskő,,,külterület,089/9,HUN_Szarvaskő_089/9,szántó,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,108.53287800097885,387.99000004831703
91805,Magyarország,Szarvaskő,,,külterület,09/1,HUN_Szarvaskő_09/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,264.1491422848548,2003.5994698461216
91806,Magyarország,Szarvaskő,,,külterület,09/2,HUN_Szarvaskő_09/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,275.9872976125872,1994.5000000623986
91807,Magyarország,Szarvaskő,,,külterület,09/3,HUN_Szarvaskő_09/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,700.9094687529723,27152.57126501754
91808,Magyarország,Szarvaskő,,,külterület,090/1,HUN_Szarvaskő_090/1,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,191.44119727926002,1814.0849999975042
91809,Magyarország,Szarvaskő,,,külterület,090/2,HUN_Szarvaskő_090/2,szántó,,,,,,Bükki Nemzeti Park,nemzeti park,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,259.5426464595523,1797.779999855049
91810,Magyarország,Szarvaskő,,,külterület,090/3,HUN_Szarvaskő_090/3,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,135.60971279827476,987.4449999422951
91811,Magyarország,Szarvaskő,,,külterület,091,HUN_Szarvaskő_091,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,326.67777338396866,2160.0500001024457
91812,Magyarország,Szarvaskő,,,külterület,092,HUN_Szarvaskő_092,művelés alól kivett,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,1474.2614869385268,14224.764999624382
91813,Magyarország,Szarvaskő,,,külterület,093,HUN_Szarvaskő_093,rét,,,,,,,,,,,,,,,,,3323,Szarvaskő,,396.8336240518907,4774.010000113733
91814,Magyarország,Szarvaskő,,,külterület,094,HUN_Szarvaskő_094,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,714.8821422682454,4417.61500019379
91815,Magyarország,Szarvaskő,,,külterület,095/5/a,HUN_Szarvaskő_095/5/a,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,126.51405692011724,545.1449999389424
91816,Magyarország,Szarvaskő,,,külterület,095/5/b,HUN_Szarvaskő_095/4/b,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,416.7597173936851,3926.235918980081
91817,Magyarország,Szarvaskő,,,külterület,095/5/c,HUN_Szarvaskő_095/5/c,szántó,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,135.01779778817038,945.6249999616296
91818,Magyarország,Szarvaskő,,,külterület,095/5/c,HUN_Szarvaskő_095/5/c,szántó,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,161.21790449449355,1027.0749999413267
91819,Magyarország,Szarvaskő,,,külterület,096,HUN_Szarvaskő_096,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,376.31162854729985,358.5588562951192
91820,Magyarország,Szarvaskő,,,külterület,096,HUN_Szarvaskő_096,művelés alól kivett,,,25,,,,,,,,,,,,,,3323,Szarvaskő,,2313.4538065807697,18533.29193146605
91821,Magyarország,Szarvaskő,,,zártkert,401/2,HUN_Szarvaskő_401/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,163.47372910769639,1660.4650000179558
91822,Magyarország,Szarvaskő,,,zártkert,402,HUN_Szarvaskő_402,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,265.83126967956105,1455.730000085272
91823,Magyarország,Szarvaskő,,,zártkert,404,HUN_Szarvaskő_404,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,119.20545912920244,783.784999986887
91824,Magyarország,Szarvaskő,,,zártkert,405/1,HUN_Szarvaskő_405/1,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,92.77976219398451,511.15499999623745
91825,Magyarország,Szarvaskő,,,zártkert,405/2,HUN_Szarvaskő_405/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,176.78667697510195,1629.029999991767
91826,Magyarország,Szarvaskő,,,zártkert,406,HUN_Szarvaskő_406,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,184.65799225853556,2149.004940001005
91827,Magyarország,Szarvaskő,,,zártkert,408,HUN_Szarvaskő_408,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,108.08120192932319,515.4049999306724
91828,Magyarország,Szarvaskő,,,zártkert,409/1,HUN_Szarvaskő_409/1,művelés alól kivett,Nyírfa utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,450.08718634377834,872.7450601232348
91829,Magyarország,Szarvaskő,,,zártkert,409/2,HUN_Szarvaskő_409/2,művelés alól kivett,Nyírfa utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,171.14072175364763,503.010000027679
91830,Magyarország,Szarvaskő,,,zártkert,409/3,HUN_Szarvaskő_409/3,művelés alól kivett,Nyírfa utca,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,171.73875515745507,401.69499994900053
91831,Magyarország,Szarvaskő,,,zártkert,410,HUN_Szarvaskő_410,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,115.47295833449746,481.2450000214577
91832,Magyarország,Szarvaskő,,,zártkert,411,HUN_Szarvaskő_411,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,150.47866815114563,830.0549999627098
91833,Magyarország,Szarvaskő,,,zártkert,412,HUN_Szarvaskő_412,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,189.77099151107706,1422.4450000624358
91834,Magyarország,Szarvaskő,,,zártkert,414,HUN_Szarvaskő_414,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,198.6371299105598,1530.384999890588
91835,Magyarország,Szarvaskő,,,zártkert,415,HUN_Szarvaskő_415,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,182.99261485525005,1037.3600000416488
91836,Magyarország,Szarvaskő,,,zártkert,416,HUN_Szarvaskő_416,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,151.19327436913235,817.2099999971315
91837,Magyarország,Szarvaskő,,,zártkert,417,HUN_Szarvaskő_417,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,158.55934651831717,1012.6900000280142
91838,Magyarország,Szarvaskő,,,zártkert,418,HUN_Szarvaskő_418,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,157.56356433240762,765.9599999304488
91839,Magyarország,Szarvaskő,,,zártkert,419,HUN_Szarvaskő_419,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,153.93541587299902,754.230000012815
91840,Magyarország,Szarvaskő,,,zártkert,420,HUN_Szarvaskő_420,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,153.34079339086264,807.1949999745191
91841,Magyarország,Szarvaskő,,,zártkert,421,HUN_Szarvaskő_421,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,151.5846093303105,861.7600000770391
91842,Magyarország,Szarvaskő,,,zártkert,422,HUN_Szarvaskő_422,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,251.0899137996793,1384.219999844879
91843,Magyarország,Szarvaskő,,,zártkert,423,HUN_Szarvaskő_423,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,143.47179154987145,774.3800000433623
91844,Magyarország,Szarvaskő,,,zártkert,424,HUN_Szarvaskő_424,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,142.61004168242016,752.5499999709427
91845,Magyarország,Szarvaskő,,,zártkert,425,HUN_Szarvaskő_425,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,144.86963269158684,824.9800000051781
91846,Magyarország,Szarvaskő,,,zártkert,426,HUN_Szarvaskő_426,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,144.18707464249704,801.755000019148
91847,Magyarország,Szarvaskő,,,zártkert,427,HUN_Szarvaskő_427,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,168.53305562407826,932.7100000353157
91848,Magyarország,Szarvaskő,,,zártkert,428,HUN_Szarvaskő_428,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,165.515773336824,914.6400001047551
91849,Magyarország,Szarvaskő,,,zártkert,429,HUN_Szarvaskő_429,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,181.0539917086518,1032.3599999937787
91850,Magyarország,Szarvaskő,,,zártkert,430,HUN_Szarvaskő_430,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,171.3173941702227,1006.2400000561402
91851,Magyarország,Szarvaskő,,,zártkert,431,HUN_Szarvaskő_431,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,157.65873305828194,855.834999903813
91852,Magyarország,Szarvaskő,,,zártkert,432,HUN_Szarvaskő_432,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,147.0859760910328,797.1500000366941
91853,Magyarország,Szarvaskő,,,zártkert,433,HUN_Szarvaskő_433,művelés alól kivett,Nyírfa utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,959.0121619494153,2382.964999738188
91854,Magyarország,Szarvaskő,,,zártkert,434/1,HUN_Szarvaskő_434/1,kert,,,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,301.4768688923444,2306.5249999394637
91855,Magyarország,Szarvaskő,,,zártkert,434/2,HUN_Szarvaskő_434/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,330.4942522511793,1151.2049999314177
91856,Magyarország,Szarvaskő,,,zártkert,435/1,HUN_Szarvaskő_435/1,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,195.6855953556091,1354.495000016056
91857,Magyarország,Szarvaskő,,,zártkert,435/2,HUN_Szarvaskő_435/2,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,347.05685608739867,1710.4099998054653
91858,Magyarország,Szarvaskő,,,zártkert,436,HUN_Szarvaskő_436,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,357.69719275617405,3171.425000266358
91859,Magyarország,Szarvaskő,,,zártkert,437,HUN_Szarvaskő_437,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,335.9071353598903,2862.149999904819
91860,Magyarország,Szarvaskő,,,zártkert,438,HUN_Szarvaskő_438,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,300.7005326696193,1383.4999999916186
91861,Magyarország,Szarvaskő,,,zártkert,439,HUN_Szarvaskő_439,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,301.01298011154756,1323.3499999539927
91862,Magyarország,Szarvaskő,,,zártkert,440,HUN_Szarvaskő_440,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,304.39072459921806,1419.47500001546
91863,Magyarország,Szarvaskő,,,zártkert,441,HUN_Szarvaskő_441,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,304.8498936050055,1300.499999856018
91864,Magyarország,Szarvaskő,,,zártkert,442,HUN_Szarvaskő_442,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,320.9877904699092,2923.6950001619007
91865,Magyarország,Szarvaskő,,,zártkert,443,HUN_Szarvaskő_443,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,279.89694742192603,1222.015000068434
91866,Magyarország,Szarvaskő,,,zártkert,444,HUN_Szarvaskő_444,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,48.20751828439962,121.16000002637506
91867,Magyarország,Szarvaskő,,,zártkert,445,HUN_Szarvaskő_445,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,49.31673724079584,118.21999998923391
91868,Magyarország,Szarvaskő,,,zártkert,446,HUN_Szarvaskő_446,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,267.9063291797778,1108.0600001407415
91869,Magyarország,Szarvaskő,,,zártkert,447,HUN_Szarvaskő_447,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,257.9374911857825,1157.4299999196828
91870,Magyarország,Szarvaskő,,,zártkert,448,HUN_Szarvaskő_448,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,40.98976996181741,76.2650000263378
91871,Magyarország,Szarvaskő,,,zártkert,449,HUN_Szarvaskő_449,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,62.76105323470715,122.3150000127405
91872,Magyarország,Szarvaskő,,,zártkert,450,HUN_Szarvaskő_450,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,263.0764370657495,2227.9249999620024
91873,Magyarország,Szarvaskő,,,zártkert,451,HUN_Szarvaskő_451,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,131.4702271551654,993.0800000366569
91874,Magyarország,Szarvaskő,,,zártkert,453,HUN_Szarvaskő_453,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,239.5205821778727,1699.870000026673
91875,Magyarország,Szarvaskő,,,zártkert,454/1,HUN_Szarvaskő_454/1,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,240.76014238417574,1104.5499999858437
91876,Magyarország,Szarvaskő,,,zártkert,454/2,HUN_Szarvaskő_454/2,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,143.55013703074928,1141.7100000075623
91877,Magyarország,Szarvaskő,,,zártkert,454/3,HUN_Szarvaskő_454/3,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,84.68705829899588,341.40500004522505
91878,Magyarország,Szarvaskő,,,zártkert,455,HUN_Szarvaskő_455,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,32.77686291245962,37.92499999664724
91879,Magyarország,Szarvaskő,,,zártkert,456,HUN_Szarvaskő_456,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,102.50949216845146,636.1200000283494
91880,Magyarország,Szarvaskő,,,zártkert,457,HUN_Szarvaskő_457,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,102.03799502448052,609.7200000190362
91881,Magyarország,Szarvaskő,,,zártkert,458,HUN_Szarvaskő_458,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,104.22420301677636,638.3049999940023
91882,Magyarország,Szarvaskő,,,zártkert,459,HUN_Szarvaskő_459,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,101.442774536853,618.8999999744818
91883,Magyarország,Szarvaskő,,,zártkert,460,HUN_Szarvaskő_460,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,100.52028336497379,627.6000000439585
91884,Magyarország,Szarvaskő,,,zártkert,461,HUN_Szarvaskő_461,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,121.79408762503363,869.5349999818578
91885,Magyarország,Szarvaskő,,,zártkert,462,HUN_Szarvaskő_462,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,134.2546921286438,970.1599999881909
91886,Magyarország,Szarvaskő,,,zártkert,463,HUN_Szarvaskő_463,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,123.74779161754581,761.5849999807402
91887,Magyarország,Szarvaskő,,,zártkert,464,HUN_Szarvaskő_464,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,194.44460540788398,1297.8200000194088
91888,Magyarország,Szarvaskő,,,zártkert,465,HUN_Szarvaskő_465,kert,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,235.52644320928695,1886.3900000716
91889,Magyarország,Szarvaskő,,,zártkert,466,HUN_Szarvaskő_466,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,153.21999785838165,1062.0000000298023
91890,Magyarország,Szarvaskő,,,zártkert,467,HUN_Szarvaskő_467,gyümölcsös,,Nyírfa utca,,,,,,,,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,166.9697014425166,906.5249998440966
91891,Magyarország,Szarvaskő,,,zártkert,468,HUN_Szarvaskő_468,kert,,Nyírfa utca,,,,,,,,,,,,,,,3323,Szarvaskő,,148.61750856460606,1204.35000006482
