OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Epulettipus;Epulet_altipus;Funkcio;Intezmenynev;Hazszam;Epulet_betujel;Helyrajziszam_teljes_epulet;Helyrajziszam_egyedi_epulet;Utcanev_epulet;Muemlek_nev;Muemlek_tipus;Muemlek_torzsszam;Epuletenergetikai_tipus;Epuletenergetikai_szintszam;Epuletenergetikai_tombazonosito;Aga_est;Abm_est;Ath_est;Ael_est;Aelcs_est;Asz_est;Aol_est;Tn_Tbr;E0;Evil;Ee_cs;Evil_cs;Tbr;Ter;Muemleki_vedettseg;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Epulet_azonosito;Hazszam_epulettomb;Epulet_szamozas_egyeb;Postacim_epulet;Shape_Length;Shape_Area
63647;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;39;HUN_Szarvaskő_39;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00204;;;;28,347480676070081;43,219999986998737
63648;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;59;HUN_Szarvaskő_59;Iskola utca;;;;;;Szarvaskő_010;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00205;;;;21,719383170075236;25,380000005178154
63649;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;60;HUN_Szarvaskő_60;Iskola utca;;;;;;Szarvaskő_010;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00206;;;;36,880377771224566;38,144999983645974
63650;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;32;HUN_Szarvaskő_32;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00207;;;;26,507687091433809;35,289999976418912
63651;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;36;HUN_Szarvaskő_36;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00208;;;;21,065430180403606;20,734999999739230
63652;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;32;HUN_Szarvaskő_32;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00209;;;;20,883672737056475;23,304999987483026
63653;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;32;HUN_Szarvaskő_32;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00210;;;;16,473609132404189;16,959999997131526
63654;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;31;HUN_Szarvaskő_31;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00211;;;;15,480394965640834;14,735000004954635
63655;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;111;HUN_Szarvaskő_111;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00212;;;;17,996343188646602;17,395000001713633
63656;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;112;HUN_Szarvaskő_112;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00213;;;;18,388848157553369;17,104999993070962
63657;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;30;HUN_Szarvaskő_30;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00214;;;;15,839191897524994;15,679999997913837
63658;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;113;HUN_Szarvaskő_113;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00215;;;;29,051520126099177;37,565000009015201
63659;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;110;HUN_Szarvaskő_110;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00216;;;;33,572876893750390;53,125000000000000
63660;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;112;HUN_Szarvaskő_112;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00217;;;;19,194797066843545;22,035000000484288
63661;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;106;HUN_Szarvaskő_106;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00218;;;;31,947025320486091;62,560000000484287
63662;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;198/1;HUN_Szarvaskő_198/1;Egri utca;;;;;;Szarvaskő_019;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00219;;;;18,308222700266654;18,765000005289913
63663;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;30;HUN_Szarvaskő_30;Fő utca;;;;;;Szarvaskő_009;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00220;;;;22,665419939246881;31,379999990835785
63664;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;197;HUN_Szarvaskő_197;Egri utca;;;;;;Szarvaskő_019;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00221;;;;16,650873775345030;17,180000003501775
63665;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;113;HUN_Szarvaskő_113;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00222;;;;24,787661134854318;33,449999992735684
63666;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;198/1;HUN_Szarvaskő_198/1;Egri utca;;;;;;Szarvaskő_019;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00223;;;;16,880760963700624;17,640000000447035
63667;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;198/1;HUN_Szarvaskő_198/1;Egri utca;;;;;;Szarvaskő_019;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00224;;;;25,491493010447662;36,435000007934867
63668;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;20;HUN_Szarvaskő_20;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00225;;;;18,593738663594507;20,564999987967312
63669;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;104;HUN_Szarvaskő_104;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00226;;;;40,875472786980524;62,580000013373791
63670;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;12/2;HUN_Szarvaskő_12/2;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00227;;;;25,325359510953326;39,889999992623927
63671;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;101;HUN_Szarvaskő_101;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;54,500000011175871;40,875000008381903;nem;;3323;Szarvaskő;Szarvaskő_00228;;;;30,148443427439890;54,500000011175871
63672;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;12/1;HUN_Szarvaskő_12/1;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00229;;;;20,091313973275675;24,094999994821848
63673;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;101;HUN_Szarvaskő_101;Petőfi Sándor utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00230;;;;14,733731640371790;11,980000004246831
63674;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;116;HUN_Szarvaskő_116;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00231;;;;18,018240583097878;20,060000002719462
63675;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;23;HUN_Szarvaskő_23;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00232;;;;20,542149630177892;25,690000008828939
63676;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;25;HUN_Szarvaskő_25;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00233;;;;49,887040884261957;72,395000001713640
63677;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;22;HUN_Szarvaskő_22;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00234;;;;46,731044358586274;72,600000024586919
63678;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;196;HUN_Szarvaskő_196;Egri utca;;;;;;Szarvaskő_019;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00235;;;;19,221884570465630;22,559999999552964
63679;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;17;HUN_Szarvaskő_17;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00236;;;;21,411198617558505;26,924999996088445
63680;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;17;HUN_Szarvaskő_17;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00237;;;;18,985373064638303;22,354999984502790
63681;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;;;105;HUN_Szarvaskő_105;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;86,344999990724034;64,758749993043025;nem;;3323;Szarvaskő;Szarvaskő_00238;;;;47,648331062356746;86,344999990724034
63682;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;102;HUN_Szarvaskő_102;Petőfi Sándor utca;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00239;;;;20,359870627406938;24,629999999590218
63683;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;24;HUN_Szarvaskő_24;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00240;;;;35,784625389452771;64,050000002607703
63684;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;24;HUN_Szarvaskő_24;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00241;;;;14,462366670463403;12,560000004582108
63685;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;118;HUN_Szarvaskő_118;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00242;;;;16,643335883313782;15,890000001937151
63686;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;23;HUN_Szarvaskő_23;Fő utca;;;;;;Szarvaskő_008;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00243;;;;27,628978721056711;37,175000016577542
63687;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;118;HUN_Szarvaskő_118;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00244;;;;38,690935822877250;75,189999990761279
63688;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;119;HUN_Szarvaskő_119;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00245;;;;16,124431519532575;15,465000000819565
63689;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;10/1;HUN_Szarvaskő_10/1;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00246;;;;27,028573199237044;45,080000006295741
63690;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;10/1;HUN_Szarvaskő_10/1;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00247;;;;24,339269674370698;33,099999999627471
63691;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;6;HUN_Szarvaskő_6;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00248;;;;25,906848794812753;33,470000011213124
63692;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;121;HUN_Szarvaskő_121;Kisköz utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00249;;;;21,219769538641007;24,070000015124677
63693;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;2;HUN_Szarvaskő_2;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00250;;;;29,193115081729140;47,290000006593758
63694;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;122;HUN_Szarvaskő_122;Kisköz utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00251;;;;23,604249759699972;34,819999992214143
63695;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;6;HUN_Szarvaskő_6;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00252;;;;28,163031116516411;26,944999985694885
63696;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;122;HUN_Szarvaskő_122;Kisköz utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00253;;;;30,929788130335808;54,710000015757984
63697;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;1;HUN_Szarvaskő_1;Fő utca;;;;;;Szarvaskő_007;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00254;;;;17,775320692325050;16,969999989420177
63698;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;126;HUN_Szarvaskő_126;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00255;;;;26,583916399179166;35,694999988488853
63699;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;127;HUN_Szarvaskő_127;Kisköz utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00256;;;;29,841034211068965;55,639999993741512
63700;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;128;HUN_Szarvaskő_128;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00257;;;;22,514333488351731;29,985000007189811
63701;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;129;HUN_Szarvaskő_129;Kisköz utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00258;;;;38,124143234368240;57,724999984726310
63702;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;149;HUN_Szarvaskő_149;Fő utca;;;;;;Szarvaskő_006;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00259;;;;16,681769787039116;16,984999997876585
63703;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;147;HUN_Szarvaskő_147;Fő utca;;;;;;Szarvaskő_006;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00260;;;;11,882708752272096;4,500000000745057
63704;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;147;HUN_Szarvaskő_147;Fő utca;;;;;;Szarvaskő_006;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00261;;;;21,640264324833634;16,259999995455146
63705;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;151;HUN_Szarvaskő_151;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00262;;;;19,965477195859222;22,800000007078051
63706;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;145;HUN_Szarvaskő_145;Fő utca;;;;;;Szarvaskő_005;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00263;;;;27,392765544265863;45,900000016205013
63707;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;151;HUN_Szarvaskő_151;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00264;;;;19,662907002256304;21,400000008754432
63708;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;182;HUN_Szarvaskő_182;Egri utca;;;;;;Szarvaskő_017;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00265;;;;20,009249151192506;19,259999998249114
63709;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;153;HUN_Szarvaskő_153;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00266;;;;16,624866882005321;14,879999993629754
63710;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;144;HUN_Szarvaskő_144;Fő utca;;;;;;Szarvaskő_005;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00267;;;;23,971012298424156;35,669999991282822
63711;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;135;HUN_Szarvaskő_135;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00268;;;;14,093663391939833;12,380000000149010
63712;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;153;HUN_Szarvaskő_153;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00269;;;;15,866430306754634;13,845000005066396
63713;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;183;HUN_Szarvaskő_183;Egri utca;;;;;;Szarvaskő_017;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00270;;;;19,306247144183050;23,200000006705523
63714;Magyarország;Szarvaskő;;;külterület;gazdasági- és melléképület;;;;;;090/2;HUN_Szarvaskő_090/2;;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00271;;;;10,850835056637740;1,529999994747341
63715;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;154;HUN_Szarvaskő_154;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00272;;;;34,043971347235797;40,144999999850988
63716;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;137;HUN_Szarvaskő_137;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00273;;;;17,737253070729288;19,080000006295741
63717;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;158;HUN_Szarvaskő_158;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00274;;;;16,281657440908578;15,930000001639128
63718;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;141;HUN_Szarvaskő_141;Fő utca;;;;;;Szarvaskő_005;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00275;;;;16,021289686988656;15,915000003054736
63719;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;138;HUN_Szarvaskő_138;Fő utca;;;;;;Szarvaskő_011;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00276;;;;28,654393554013204;43,620000001713635
63720;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;158;HUN_Szarvaskő_158;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00277;;;;34,881579350876770;63,715000023171307
63721;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;161;HUN_Szarvaskő_161;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00278;;;;18,344634983980676;20,524999994039533
63722;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;160;HUN_Szarvaskő_160;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00279;;;;15,057321554028285;13,639999991506338
63723;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;169;HUN_Szarvaskő_169;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00280;;;;17,517157458046050;18,180000012069939
63724;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;162;HUN_Szarvaskő_162;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00281;;;;15,243489835905118;14,484999996945261
63725;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;168;HUN_Szarvaskő_168;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00282;;;;25,438188721348840;33,010000000111759
63726;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;170;HUN_Szarvaskő_170;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00283;;;;20,309718409498267;23,595000011213127
63727;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;161;HUN_Szarvaskő_161;Borsod utca;;;;;;Szarvaskő_003;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00284;;;;16,066150036304492;16,074999993667006
63728;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;170;HUN_Szarvaskő_170;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00285;;;;18,540973332261913;20,799999998882413
63729;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;140;HUN_Szarvaskő_140;Fő utca;;;;;;Szarvaskő_005;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00286;;;;24,101452473272420;35,319999999478462
63730;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;170;HUN_Szarvaskő_170;Borsod utca;;;;;;Szarvaskő_002;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00287;;;;38,207319297790526;45,530000017285346
63731;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;172;HUN_Szarvaskő_172;Borsod utca;;;;;;Szarvaskő_004;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00288;;;;21,230195445488370;24,265000005476175
63732;Magyarország;Szarvaskő;;;belterület;gazdasági- és melléképület;;;;;;172;HUN_Szarvaskő_172;Borsod utca;;;;;;Szarvaskő_004;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00289;;;;14,738922605937582;13,360000006258488
63733;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;814;HUN_Szarvaskő_814;Barátkert sportpálya;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00290;;;;27,653090345914165;32,980000015608965
63734;Magyarország;Szarvaskő;;;zártkert;gazdasági- és melléképület;;;;;;814;HUN_Szarvaskő_814;Barátkert sportpálya;;;;;;;;;;;;;;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00291;;;;48,411061107263428;133,249999992549420
63735;Magyarország;Szarvaskő;;;belterület;lakóépület;;egészségház;;;;67;HUN_Szarvaskő_67;II. Rákóczi Ferenc utca;;;;L1;1,000000000000000;Szarvaskő_013;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;161,594999972656350;121,196249979492260;nem;;3323;Szarvaskő;Szarvaskő_00292;;;;60,689297164127822;161,594999972656350
63736;Magyarország;Szarvaskő;;;belterület;középület;;;;;;68;HUN_Szarvaskő_68;II. Rákóczi Ferenc utca;Templom (Keresztelő Szent János születése);műemlék;2150;;1,000000000000000;Szarvaskő_013;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;164,894999997615800;;igen;;3323;Szarvaskő;Szarvaskő_00293;;;;57,630691840680143;164,894999997615800
63737;Magyarország;Szarvaskő;;;belterület;középület;;községi polgármesteri hivatal;;1;;66;HUN_Szarvaskő_66;II. Rákóczi Ferenc utca;;;;K9;1,000000000000000;Szarvaskő_013;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;230,000000000000000;9,000000000000000;60,000000000000000;7,200000000000000;149,164999993741500;111,873749995306130;nem;;3323;Szarvaskő;Szarvaskő_00294;;;Szarvaskő, II. Rákóczi Ferenc utca 1;53,378938170163281;149,164999993741500
63738;Magyarország;Szarvaskő;;;belterület;középület;;könyvtár;;2;;63;HUN_Szarvaskő_63;Iskola utca;;;;K9;1,000000000000000;Szarvaskő_010;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;230,000000000000000;9,000000000000000;60,000000000000000;7,200000000000000;333,669999999292200;250,252499999469140;nem;;3323;Szarvaskő;Szarvaskő_00295;;;Szarvaskő, Iskola utca 2;100,624699840532160;333,669999999292200
63739;Magyarország;Szarvaskő;;;belterület;középület;;;;2;;63;HUN_Szarvaskő_63;Iskola utca;;;;K3;1,000000000000000;Szarvaskő_010;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;250,000000000000000;19,250000000000000;110,000000000000000;15,400000000000000;58,634999997131530;43,976249997848647;nem;;3323;Szarvaskő;Szarvaskő_00296;;;Szarvaskő, Iskola utca 2;32,259562967901012;58,634999997131530
