OBJECTID;Orszag_nev;Telepules_nev;Epuletenergetikai_tombazonosito;Shape_Length;Shape_Area
1422;Magyarország;Egerszalók;Egerszalók_048;371,2077727;8415,339095
1423;Magyarország;Egerszalók;Egerszalók_049;560,3301072;18139,285
1424;Magyarország;Egerszalók;Egerszalók_050;1261,833311;32215,94508
1425;Magyarország;Egerszalók;Egerszalók_051;718,8042815;17900,45495
1426;Magyarország;Egerszalók;Egerszalók_052;255,540593;3643,255
1427;Magyarország;Egerszalók;Egerszalók_053;2068,905281;94384,99934
1428;Magyarország;Egerszalók;Egerszalók_054;584,9592632;11343,6798
1429;Magyarország;Egerszalók;Egerszalók_055;422,1200401;8955,92
1430;Magyarország;Egerszalók;Egerszalók_056;484,6163784;6708,145
1431;Magyarország;Egerszalók;Egerszalók_057;171,4282098;1653,34
1432;Magyarország;Egerszalók;Egerszalók_058;292,4477137;3504,705
1433;Magyarország;Egerszalók;Egerszalók_059;417,0756408;8020,87
1434;Magyarország;Egerszalók;Egerszalók_060;1053,20817;29030,73843
1435;Magyarország;Egerszalók;Egerszalók_061;559,8874549;14593,58
1436;Magyarország;Egerszalók;Egerszalók_062;631,8101492;16779,98
1437;Magyarország;Egerszalók;Egerszalók_063;515,0496757;12325,68901
1438;Magyarország;Egerszalók;Egerszalók_064;450,0464658;7465,21
1439;Magyarország;Egerszalók;Egerszalók_065;1027,68698;34688,29
1440;Magyarország;Egerszalók;Egerszalók_066;1002,203951;23028,20943
1441;Magyarország;Egerszalók;Egerszalók_067;467,9952276;9234,30434
1442;Magyarország;Egerszalók;Egerszalók_068;738,1049726;23979,95017
1443;Magyarország;Egerszalók;Egerszalók_069;575,8798574;10971,16048
1444;Magyarország;Egerszalók;Egerszalók_070;843,2230215;31029,66043
1445;Magyarország;Egerszalók;Egerszalók_071;775,3080618;31833,93057
1446;Magyarország;Egerszalók;Egerszalók_072;689,2601559;19255,355
1447;Magyarország;Egerszalók;Egerszalók_073;742,9886313;17664,47
1448;Magyarország;Egerszalók;Egerszalók_074;599,9475222;17020,8
1449;Magyarország;Egerszalók;Egerszalók_075;440,6841648;8273,215
1450;Magyarország;Egerszalók;Egerszalók_076;608,8224222;18015,225
1451;Magyarország;Egerszalók;Egerszalók_077;836,9981651;37808,955
1452;Magyarország;Egerszalók;Egerszalók_078;631,9458485;21599,4039
1453;Magyarország;Egerszalók;Egerszalók_079;549,7767737;12725,035
1454;Magyarország;Egerszalók;Egerszalók_080;658,6262105;16083,75
1455;Magyarország;Egerszalók;Egerszalók_081;533,6456695;11023,01
1456;Magyarország;Egerszalók;Egerszalók_082;322,8182629;5975,035
1457;Magyarország;Egerszalók;Egerszalók_083;349,1297632;6703,915
1458;Magyarország;Egerszalók;Egerszalók_084;534,1674854;9982,735
1459;Magyarország;Egerszalók;Egerszalók_085;490,6804897;5379,495
1460;Magyarország;Egerszalók;Egerszalók_086;692,9340272;8297,64024
1461;Magyarország;Egerszalók;Egerszalók_087;659,9587286;23969,05
1462;Magyarország;Egerszalók;Egerszalók_088;2129,138701;120728,075
1464;Magyarország;Egerszólát;Egerszólát_001;596,2646229;11978,545
1465;Magyarország;Egerszólát;Egerszólát_002;491,8368378;14619,125
1466;Magyarország;Egerszólát;Egerszólát_003;349,2533149;5938,57982
1467;Magyarország;Egerszólát;Egerszólát_004;159,391782;1542,225
1468;Magyarország;Egerszólát;Egerszólát_005;677,054324;17038,26978
1469;Magyarország;Egerszólát;Egerszólát_006;366,5786147;6143,65208
1470;Magyarország;Egerszólát;Egerszólát_007;1120,055322;36510,45
1471;Magyarország;Egerszólát;Egerszólát_008;1143,555612;37736,67609
1472;Magyarország;Egerszólát;Egerszólát_009;772,4200389;27002,045
1473;Magyarország;Egerszólát;Egerszólát_010;391,9227807;9048,245
1474;Magyarország;Egerszólát;Egerszólát_011;707,2140237;11151,005
1475;Magyarország;Egerszólát;Egerszólát_012;444,8561417;8702,11
1476;Magyarország;Egerszólát;Egerszólát_013;382,0534624;7186,51
1477;Magyarország;Egerszólát;Egerszólát_014;402,4274295;8975,11
1478;Magyarország;Egerszólát;Egerszólát_015;249,0517712;2798,775
1479;Magyarország;Egerszólát;Egerszólát_016;951,3275023;36797,6
1480;Magyarország;Egerszólát;Egerszólát_017;1431,7068;63516,175
1481;Magyarország;Egerszólát;Egerszólát_018;944,0307146;35589,2927
1482;Magyarország;Egerszólát;Egerszólát_019;289,9876723;3577,935
1483;Magyarország;Egerszólát;Egerszólát_020;444,9086267;12853,52036
1484;Magyarország;Egerszólát;Egerszólát_021;747,8161331;18724,41925
1485;Magyarország;Egerszólát;Egerszólát_022;426,7741197;10799,96
1486;Magyarország;Egerszólát;Egerszólát_023;484,7337878;9723,82038
1487;Magyarország;Egerszólát;Egerszólát_024;504,624513;15922,94007
1488;Magyarország;Egerszólát;Egerszólát_025;281,0799521;4772,433935
1489;Magyarország;Egerszólát;Egerszólát_026;420,8531403;10453,04993
1490;Magyarország;Egerszólát;Egerszólát_027;437,353959;11092,2023
1491;Magyarország;Egerszólát;Egerszólát_028;895,1145112;18856,35544
1492;Magyarország;Egerszólát;Egerszólát_029;518,5299711;16557,685
1493;Magyarország;Egerszólát;Egerszólát_030;260,2629579;2978,44
1494;Magyarország;Egerszólát;Egerszólát_031;183,344608;1861,645
1495;Magyarország;Egerszólát;Egerszólát_032;675,5592425;14576,005
1496;Magyarország;Egerszólát;Egerszólát_033;347,3361815;4634,265
1497;Magyarország;Egerszólát;Egerszólát_034;300,107202;4521,820689
1498;Magyarország;Egerszólát;Egerszólát_035;825,9076685;19264,385
1499;Magyarország;Egerszólát;Egerszólát_036;284,8493116;4814,21
1500;Magyarország;Egerszólát;Egerszólát_037;401,1857002;7360,935
1501;Magyarország;Egerszólát;Egerszólát_038;333,550003;6740,555
1502;Magyarország;Egerszólát;Egerszólát_039;642,2040425;13582,82
1503;Magyarország;Egerszólát;Egerszólát_040;136,1138707;1114,545
1504;Magyarország;Egerszólát;Egerszólát_041;521,553887;11961,335
1505;Magyarország;Egerszólát;Egerszólát_042;223,369339;2439,26
1506;Magyarország;Egerszólát;Egerszólát_043;631,1976436;16139,16
1507;Magyarország;Egerszólát;Egerszólát_044;229,9860558;2701,885
1508;Magyarország;Egerszólát;Egerszólát_045;483,3759444;12392,22
1509;Magyarország;Egerszólát;Egerszólát_046;629,2192921;14619,24
1510;Magyarország;Egerszólát;Egerszólát_047;250,080383;3640,305
1511;Magyarország;Egerszólát;Egerszólát_048;794,4955057;37270,985
1512;Magyarország;Egerszólát;Egerszólát_049;736,2144685;25497,175
1513;Magyarország;Egerszólát;Egerszólát_050;450,0726955;11431,44507
1514;Magyarország;Egerszólát;Egerszólát_051;283,2243029;4260,715
1515;Magyarország;Egerszólát;Egerszólát_052;1167,91315;23119,18015
1516;Magyarország;Egerszólát;Egerszólát_053;910,0195372;31992,925
1517;Magyarország;Egerszólát;Egerszólát_054;542,6688147;13226,075
1518;Magyarország;Egerszólát;Egerszólát_055;518,3568559;12726,28
1519;Magyarország;Egerszólát;Egerszólát_056;331,5627016;5861,75
1520;Magyarország;Egerszólát;Egerszólát_057;564,4154675;15486,73
1521;Magyarország;Egerszólát;Egerszólát_058;223,7944827;2883,095
1523;Magyarország;Feldebrõ;Feldebrõ_001;450,5021984;12074,66108
1524;Magyarország;Feldebrõ;Feldebrõ_002;547,0416526;17110,7601
1525;Magyarország;Feldebrõ;Feldebrõ_003;1188,88304;33319,49115
1526;Magyarország;Feldebrõ;Feldebrõ_004;1343,238156;59097,19002
1527;Magyarország;Feldebrõ;Feldebrõ_005;704,0602274;26733,88
1528;Magyarország;Feldebrõ;Feldebrõ_006;1723,910089;78160,30124
1529;Magyarország;Feldebrõ;Feldebrõ_007;185,6264376;2085,62
1530;Magyarország;Feldebrõ;Feldebrõ_008;1031,902835;40682,42475
1531;Magyarország;Feldebrõ;Feldebrõ_009;1371,349684;43049,23
1532;Magyarország;Feldebrõ;Feldebrõ_010;413,6138273;9440,23
1533;Magyarország;Feldebrõ;Feldebrõ_011;4059,0166;167699,2892
1534;Magyarország;Feldebrõ;Feldebrõ_012;936,3597577;29222,46016
1535;Magyarország;Feldebrõ;Feldebrõ_013;254,5394656;3931,418217
1536;Magyarország;Feldebrõ;Feldebrõ_014;1522,403366;76236,56007
1537;Magyarország;Feldebrõ;Feldebrõ_015;318,6092995;4939,025
1538;Magyarország;Feldebrõ;Feldebrõ_016;194,0730286;2715,645
1539;Magyarország;Feldebrõ;Feldebrõ_017;960,876103;60615,08979
1540;Magyarország;Feldebrõ;Feldebrõ_018;642,3858823;23713,735
1541;Magyarország;Feldebrõ;Feldebrõ_019;919,9652945;43829,915
1542;Magyarország;Feldebrõ;Feldebrõ_020;563,4583086;18277,68
1543;Magyarország;Feldebrõ;Feldebrõ_021;783,87629;28238,85
1544;Magyarország;Feldebrõ;Feldebrõ_022;155,3288834;1524,515
1545;Magyarország;Feldebrõ;Feldebrõ_023;635,6420202;25312,57
1546;Magyarország;Feldebrõ;Feldebrõ_024;776,8758143;30224,81
1547;Magyarország;Feldebrõ;Feldebrõ_025;289,6037445;4382,753715
1548;Magyarország;Feldebrõ;Feldebrõ_026;798,1965343;21641,90373
1549;Magyarország;Feldebrõ;Feldebrõ_027;598,5755881;18623,655
1550;Magyarország;Feldebrõ;Feldebrõ_028;736,6842264;30296,99
1551;Magyarország;Feldebrõ;Feldebrõ_029;967,1368332;32059,055
1552;Magyarország;Feldebrõ;Feldebrõ_030;966,2919537;33779,7743
1553;Magyarország;Feldebrõ;Feldebrõ_031;1833,430525;66477,53045
1554;Magyarország;Feldebrõ;Feldebrõ_032;460,5723782;13331,50877
1555;Magyarország;Feldebrõ;Feldebrõ_033;1460,419;64169,77535
1556;Magyarország;Feldebrõ;Feldebrõ_034;1069,323255;41907,115
1557;Magyarország;Feldebrõ;Feldebrõ_035;146,4281339;1366,695
1558;Magyarország;Feldebrõ;Feldebrõ_036;443,7659858;11889,2
1559;Magyarország;Feldebrõ;Feldebrõ_037;448,6321837;9920,45
1561;Magyarország;Felsõtárkány;Felsõtárkány_001;622,6139078;18285,64875
1562;Magyarország;Felsõtárkány;Felsõtárkány_002;887,0461661;36201,46611
1563;Magyarország;Felsõtárkány;Felsõtárkány_003;262,5675668;3902,47
1564;Magyarország;Felsõtárkány;Felsõtárkány_004;378,3678954;8923,56
1565;Magyarország;Felsõtárkány;Felsõtárkány_005;280,4397655;3325,74027
1566;Magyarország;Felsõtárkány;Felsõtárkány_006;534,576256;6829,57003
1567;Magyarország;Felsõtárkány;Felsõtárkány_007;727,1694911;12945,85092
1568;Magyarország;Felsõtárkány;Felsõtárkány_008;649,604719;13613,43134
1569;Magyarország;Felsõtárkány;Felsõtárkány_009;468,2549087;12681,51242
1570;Magyarország;Felsõtárkány;Felsõtárkány_010;503,5566464;13883,83911
1571;Magyarország;Felsõtárkány;Felsõtárkány_011;515,1571047;9319,764561
1572;Magyarország;Felsõtárkány;Felsõtárkány_012;432,9689927;9340,2748
1573;Magyarország;Felsõtárkány;Felsõtárkány_013;673,3928699;25247,39518
1574;Magyarország;Felsõtárkány;Felsõtárkány_014;449,340739;7372,430422
1575;Magyarország;Felsõtárkány;Felsõtárkány_015;278,4024419;3625,195
1576;Magyarország;Felsõtárkány;Felsõtárkány_016;394,3914111;6694,141845
1577;Magyarország;Felsõtárkány;Felsõtárkány_017;718,449328;15524,34943
1578;Magyarország;Felsõtárkány;Felsõtárkány_018;1188,305887;63327,03503
1579;Magyarország;Felsõtárkány;Felsõtárkány_019;519,5540107;8488,885
1580;Magyarország;Felsõtárkány;Felsõtárkány_020;2292,941387;195807,6205
1581;Magyarország;Felsõtárkány;Felsõtárkány_021;986,5686427;30290,07922
1582;Magyarország;Felsõtárkány;Felsõtárkány_022;343,6960942;6311,04051
1583;Magyarország;Felsõtárkány;Felsõtárkány_023;505,0640612;12888,42574
1584;Magyarország;Felsõtárkány;Felsõtárkány_024;1688,973275;85263,90794
1585;Magyarország;Felsõtárkány;Felsõtárkány_025;655,0152581;7297,29
1586;Magyarország;Felsõtárkány;Felsõtárkány_026;601,0165456;17589,48633
1587;Magyarország;Felsõtárkány;Felsõtárkány_027;245,0289034;3552,915115
1588;Magyarország;Felsõtárkány;Felsõtárkány_028;425,6348901;7661,869936
1589;Magyarország;Felsõtárkány;Felsõtárkány_029;282,4368329;3131,98
1590;Magyarország;Felsõtárkány;Felsõtárkány_030;491,9249381;5027,316441
1591;Magyarország;Felsõtárkány;Felsõtárkány_031;635,9312876;9397,948281
1592;Magyarország;Felsõtárkány;Felsõtárkány_032;1244,456351;90259,39671
1593;Magyarország;Felsõtárkány;Felsõtárkány_033;433,6414257;10556,96442
1594;Magyarország;Felsõtárkány;Felsõtárkány_034;361,080306;5559,625715
1595;Magyarország;Felsõtárkány;Felsõtárkány_035;533,5019912;9226,461407
1596;Magyarország;Felsõtárkány;Felsõtárkány_036;319,3548302;4789,588835
1597;Magyarország;Felsõtárkány;Felsõtárkány_037;453,7870628;7239,526253
1598;Magyarország;Felsõtárkány;Felsõtárkány_038;1682,057237;72727,27681
1599;Magyarország;Felsõtárkány;Felsõtárkány_039;201,7419494;2130,46
1600;Magyarország;Felsõtárkány;Felsõtárkány_040;143,7306522;892,6599999
1601;Magyarország;Felsõtárkány;Felsõtárkány_041;501,3616353;8893,705
1602;Magyarország;Felsõtárkány;Felsõtárkány_042;365,203568;3838,790071
1603;Magyarország;Felsõtárkány;Felsõtárkány_043;1061,384466;28168,00697
1604;Magyarország;Felsõtárkány;Felsõtárkány_044;1525,093534;73752,56396
1605;Magyarország;Felsõtárkány;Felsõtárkány_045;189,0887492;1986,01453
1606;Magyarország;Felsõtárkány;Felsõtárkány_046;518,1023214;11938,60508
1607;Magyarország;Felsõtárkány;Felsõtárkány_047;308,4359796;5567,260043
1608;Magyarország;Felsõtárkány;Felsõtárkány_048;832,1803547;36905,46922
1609;Magyarország;Felsõtárkány;Felsõtárkány_049;825,6069116;22105,04403
1610;Magyarország;Felsõtárkány;Felsõtárkány_050;247,6595634;3234,515363
1611;Magyarország;Felsõtárkány;Felsõtárkány_051;434,6717673;11452,03024
1612;Magyarország;Felsõtárkány;Felsõtárkány_052;308,9656363;3746,29356
1613;Magyarország;Felsõtárkány;Felsõtárkány_053;219,9034661;2340,984405
1614;Magyarország;Felsõtárkány;Felsõtárkány_054;282,8061989;1314,294805
1615;Magyarország;Felsõtárkány;Felsõtárkány_055;558,8316817;11841,58995
1616;Magyarország;Felsõtárkány;Felsõtárkány_056;364,6305686;4774,48497
1617;Magyarország;Felsõtárkány;Felsõtárkány_057;1498,972483;109791,2171
1618;Magyarország;Felsõtárkány;Felsõtárkány_058;1566,985006;63386,16549
1619;Magyarország;Felsõtárkány;Felsõtárkány_059;298,2963128;3851,635071
1620;Magyarország;Felsõtárkány;Felsõtárkány_060;396,1820212;7664,85959
1621;Magyarország;Felsõtárkány;Felsõtárkány_061;836,9207917;41501,39017
1622;Magyarország;Felsõtárkány;Felsõtárkány_062;1478,53165;77474,255
1623;Magyarország;Felsõtárkány;Felsõtárkány_063;1191,160759;54366,78782
1624;Magyarország;Felsõtárkány;Felsõtárkány_064;1788,410889;53638,91592
1625;Magyarország;Felsõtárkány;Felsõtárkány_065;603,7763194;14115,71463
1626;Magyarország;Felsõtárkány;Felsõtárkány_066;190,9660054;1632,594382
1627;Magyarország;Felsõtárkány;Felsõtárkány_067;1126,299764;32102,53515
1628;Magyarország;Felsõtárkány;Felsõtárkány_068;429,4737027;10884,13032
1629;Magyarország;Felsõtárkány;Felsõtárkány_069;182,3445398;1634,480455
1630;Magyarország;Felsõtárkány;Felsõtárkány_070;289,8023424;4722,39
1631;Magyarország;Felsõtárkány;Felsõtárkány_071;863,986237;32405,03
1632;Magyarország;Felsõtárkány;Felsõtárkány_072;749,3593244;25229,57
1633;Magyarország;Felsõtárkány;Felsõtárkány_073;645,5646961;20679,405
1634;Magyarország;Felsõtárkány;Felsõtárkány_074;485,1123537;8660,072135
1635;Magyarország;Felsõtárkány;Felsõtárkány_075;841,4110394;32985,31
1636;Magyarország;Felsõtárkány;Felsõtárkány_076;333,8530336;2929,44486
1637;Magyarország;Felsõtárkány;Felsõtárkány_077;318;5450
1638;Magyarország;Felsõtárkány;Felsõtárkány_078;385,2062426;8121,005
1639;Magyarország;Felsõtárkány;Felsõtárkány_079;284,0643421;4683,11
1640;Magyarország;Felsõtárkány;Felsõtárkány_080;336,2413775;4777
1641;Magyarország;Felsõtárkány;Felsõtárkány_081;455,2948902;12647,935
1642;Magyarország;Felsõtárkány;Felsõtárkány_082;411,5602847;9771,48
1643;Magyarország;Felsõtárkány;Felsõtárkány_083;840,6771186;29236,2805
1644;Magyarország;Felsõtárkány;Felsõtárkány_084;685,8311906;15990,48
1645;Magyarország;Felsõtárkány;Felsõtárkány_085;4607,641005;294164,1083
1646;Magyarország;Felsõtárkány;Felsõtárkány_086;1230,845116;36136,37589
1647;Magyarország;Felsõtárkány;Felsõtárkány_087;350,978673;4746,779923
1648;Magyarország;Felsõtárkány;Felsõtárkány_088;467,1818201;8517,83594
1649;Magyarország;Felsõtárkány;Felsõtárkány_089;592,861968;18049,26036
1650;Magyarország;Felsõtárkány;Felsõtárkány_090;295,7972931;4284,595111
1651;Magyarország;Felsõtárkány;Felsõtárkány_091;876,1176236;19645,51
1652;Magyarország;Felsõtárkány;Felsõtárkány_092;155,2463317;1111,929775
1653;Magyarország;Felsõtárkány;Felsõtárkány_093;182,4945224;1826,005
1654;Magyarország;Felsõtárkány;Felsõtárkány_094;245,6739147;2758,59017
1655;Magyarország;Felsõtárkány;Felsõtárkány_095;834,3516507;39833,50982
1656;Magyarország;Felsõtárkány;Felsõtárkány_096;214,5909266;2076,975
1657;Magyarország;Felsõtárkány;Felsõtárkány_097;213,0370341;2479,78972
1658;Magyarország;Felsõtárkány;Felsõtárkány_098;140,2269277;1101,355
1659;Magyarország;Felsõtárkány;Felsõtárkány_099;211,3701053;2929,34018
1660;Magyarország;Felsõtárkány;Felsõtárkány_100;576,6625435;17169,31
1661;Magyarország;Felsõtárkány;Felsõtárkány_101;621,4303305;20669,99088
1662;Magyarország;Felsõtárkány;Felsõtárkány_102;595,5091851;21008,585
1663;Magyarország;Felsõtárkány;Felsõtárkány_103;531,4001334;17274,65067
1666;Magyarország;Kál;Kál_001;382,7888803;8654,777655
1667;Magyarország;Kál;Kál_002;440,0778123;7511,295298
1668;Magyarország;Kál;Kál_003;359,2305021;7957,711131
1669;Magyarország;Kál;Kál_004;288,1193559;5146,957032
1670;Magyarország;Kál;Kál_005;353,4785749;8004,156552
1671;Magyarország;Kál;Kál_006;379,9767456;8398,92463
1672;Magyarország;Kál;Kál_007;684,3246001;20980,06021
1673;Magyarország;Kál;Kál_008;624,1564641;21205,88904
1674;Magyarország;Kál;Kál_009;504,8832428;7192,845747
1675;Magyarország;Kál;Kál_010;502,6261655;11141,7302
1676;Magyarország;Kál;Kál_011;491,9522387;12318,29895
1677;Magyarország;Kál;Kál_012;551,9298214;17597,14703
1678;Magyarország;Kál;Kál_013;550,5852427;17528,13134
1679;Magyarország;Kál;Kál_014;1651,004866;136399,9722
1680;Magyarország;Kál;Kál_015;828,3494346;31246,3079
1681;Magyarország;Kál;Kál_016;889,7945932;33182,34267
1682;Magyarország;Kál;Kál_017;1673,210295;18623,89219
1683;Magyarország;Kál;Kál_018;357,5590672;6345,892065
1684;Magyarország;Kál;Kál_019;1708,804831;73678,93253
1685;Magyarország;Kál;Kál_020;441,2599155;8878,656441
1686;Magyarország;Kál;Kál_021;537,2850832;15955,426
1687;Magyarország;Kál;Kál_022;197,0539883;2276,490046
1688;Magyarország;Kál;Kál_023;410,9774879;5473,417736
1689;Magyarország;Kál;Kál_024;333,1180046;6538,61595
1690;Magyarország;Kál;Kál_025;336,4682785;6516,627665
1691;Magyarország;Kál;Kál_026;352,1411739;5134,833618
1692;Magyarország;Kál;Kál_027;269,425304;2586,283431
1693;Magyarország;Kál;Kál_028;413,3306192;7215,105363
1694;Magyarország;Kál;Kál_029;576,6007823;19590,8912
1695;Magyarország;Kál;Kál_030;590,2936569;20544,47213
1696;Magyarország;Kál;Kál_031;492,1039817;14463,60096
1697;Magyarország;Kál;Kál_032;768,5633648;26798,97193
1698;Magyarország;Kál;Kál_033;366,0193758;7011,8591
1699;Magyarország;Kál;Kál_034;533,0803404;17372,92435
1700;Magyarország;Kál;Kál_035;518,1269987;16172,76835
1701;Magyarország;Kál;Kál_036;507,3449996;15300,93699
1702;Magyarország;Kál;Kál_037;915,6462827;46831,53494
1703;Magyarország;Kál;Kál_038;459,6751017;11401,05175
1704;Magyarország;Kál;Kál_039;2214,471803;197374,2463
1705;Magyarország;Kál;Kál_040;711,0937434;23714,07279
1706;Magyarország;Kál;Kál_041;2833,236486;261046,6057
1707;Magyarország;Kál;Kál_042;767,3465565;33441,59299
1708;Magyarország;Kál;Kál_043;2261,213776;144436,3791
1709;Magyarország;Kál;Kál_044;326,8111303;5177,23635
1710;Magyarország;Kál;Kál_045;588,3631856;17433,47261
1711;Magyarország;Kál;Kál_046;513,8377695;11096,08457
1712;Magyarország;Kál;Kál_047;437,0147534;9596,928023
1713;Magyarország;Kál;Kál_048;370,6539274;6390,737216
1714;Magyarország;Kál;Kál_049;780,8452521;34250,7186
1715;Magyarország;Kál;Kál_050;1088,147305;37139,97762
1716;Magyarország;Kál;Kál_051;782,1610792;27155,5833
1717;Magyarország;Kál;Kál_052;1797,96425;143555,7412
1718;Magyarország;Kál;Kál_053;593,8489575;12263,70569
1719;Magyarország;Kál;Kál_054;896,3898101;42492,66931
1720;Magyarország;Kál;Kál_055;1980,263465;175032,5994
1721;Magyarország;Kál;Kál_056;833,4896;41160,41862
1722;Magyarország;Kál;Kál_057;875,6037234;40302,45171
1723;Magyarország;Kál;Kál_058;756,8772533;34244,08168
1724;Magyarország;Kál;Kál_059;545,5378202;10898,05452
1725;Magyarország;Kál;Kál_060;1419,511427;66868,71735
1726;Magyarország;Kál;Kál_061;515,29299;14596,76032
1727;Magyarország;Kál;Kál_062;1177,614984;25997,45187
1728;Magyarország;Kál;Kál_063;414,3230266;10633,8123
1729;Magyarország;Kál;Kál_064;986,5219672;41074,27124
1730;Magyarország;Kál;Kál_065;547,2995462;17020,77295
1731;Magyarország;Kál;Kál_065;634,5302498;19962,21257
1732;Magyarország;Kál;Kál_066;760,3636228;34328,9402
1733;Magyarország;Kál;Kál_067;762,81635;34537,2459
1734;Magyarország;Kál;Kál_068;1265,564995;62754,30342
1737;Magyarország;Kápolna;Kápolna_001;225,0182139;2771,129695
1738;Magyarország;Kápolna;Kápolna_002;532,0936214;15269,24332
1739;Magyarország;Kápolna;Kápolna_003;985,7203748;41551,66946
1740;Magyarország;Kápolna;Kápolna_004;948,7065239;53008,7538
1741;Magyarország;Kápolna;Kápolna_005;865,6719178;31211,1644
1742;Magyarország;Kápolna;Kápolna_006;1150,76279;54981,32801
1743;Magyarország;Kápolna;Kápolna_007;827,6143057;41059,7706
1744;Magyarország;Kápolna;Kápolna_008;971,4870865;56299,18749
1745;Magyarország;Kápolna;Kápolna_009;808,2148664;28487,31904
1746;Magyarország;Kápolna;Kápolna_010;838,3774501;30573,11655
1747;Magyarország;Kápolna;Kápolna_011;547,8811512;16110,40336
1748;Magyarország;Kápolna;Kápolna_012;529,2919222;12265,23921
1749;Magyarország;Kápolna;Kápolna_013;1908,726582;101726,0879
1750;Magyarország;Kápolna;Kápolna_014;135,7552783;1020,15145
1751;Magyarország;Kápolna;Kápolna_015;181,8271486;1351,549444
1752;Magyarország;Kápolna;Kápolna_016;1094,33815;73091,18414
1753;Magyarország;Kápolna;Kápolna_017;164,6492862;1540,777885
1754;Magyarország;Kápolna;Kápolna_018;587,9212046;17387,87494
1755;Magyarország;Kápolna;Kápolna_019;399,5750902;8722,534281
1756;Magyarország;Kápolna;Kápolna_020;482,2959902;8587,024777
1757;Magyarország;Kápolna;Kápolna_021;1053,931149;38814,1996
1758;Magyarország;Kápolna;Kápolna_022;1652,983025;84490,24276
1759;Magyarország;Kápolna;Kápolna_023;418,1735093;5920,540754
1760;Magyarország;Kápolna;Kápolna_024;291,9352242;2868,98865
1761;Magyarország;Kápolna;Kápolna_025;1893,439249;81920,78959
1762;Magyarország;Kápolna;Kápolna_026;1530,080777;71904,40708
1763;Magyarország;Kápolna;Kápolna_027;502,3791984;12430,09011
1764;Magyarország;Kápolna;Kápolna_028;1155,03453;72927,68473
1765;Magyarország;Kápolna;Kápolna_029;839,88294;27371,78353
1766;Magyarország;Kápolna;Kápolna_030;436,6495364;10550,55051
1767;Magyarország;Kápolna;Kápolna_031;514,8193421;14002,322
1768;Magyarország;Kápolna;Kápolna_032;345,3164785;5152,8488
1769;Magyarország;Kápolna;Kápolna_033;557,1433788;12339,54405
1770;Magyarország;Kápolna;Kápolna_034;514,6012354;14930,92557
1771;Magyarország;Kápolna;Kápolna_035;428,3538406;9784,35481
1772;Magyarország;Kápolna;Kápolna_036;229,3766185;2844,1317
1773;Magyarország;Kápolna;Kápolna_037;846,2670059;44417,44408
1774;Magyarország;Kápolna;Kápolna_038;324,9567388;6177,6038
1775;Magyarország;Kápolna;Kápolna_039;1468,288839;70225,69099
1776;Magyarország;Kápolna;Kápolna_040;480,4797521;14275,3362
1777;Magyarország;Kápolna;Kápolna_041;395,5505349;9218,56863
1778;Magyarország;Kápolna;Kápolna_042;296,6494131;5322,332
1779;Magyarország;Kápolna;Kápolna_043;341,5039794;6898,14415
1780;Magyarország;Kápolna;Kápolna_044;602,7433901;12578,27067
1781;Magyarország;Kápolna;Kápolna_045;302,8694857;5140,673724
1782;Magyarország;Kápolna;Kápolna_046;438,0436703;11939,57396
1783;Magyarország;Kápolna;Kápolna_047;447,1863359;12185,61765
1784;Magyarország;Kápolna;Kápolna_048;369,0773737;6051,361753
1785;Magyarország;Kápolna;Kápolna_049;328,6669971;5067,226346
1786;Magyarország;Kápolna;Kápolna_050;261,9897226;3545,45865
1788;Magyarország;Kerecsend;Kerecsend_001;601,8035697;16147,61932
1789;Magyarország;Kerecsend;Kerecsend_002;149,1566827;1366,74
1790;Magyarország;Kerecsend;Kerecsend_003;291,2142567;3894,475
1791;Magyarország;Kerecsend;Kerecsend_004;561,3017734;9482,029464
1792;Magyarország;Kerecsend;Kerecsend_005;458,8117025;11324,21485
1793;Magyarország;Kerecsend;Kerecsend_006;240,0238174;3340,270868
1794;Magyarország;Kerecsend;Kerecsend_007;849,1941;36794,325
1795;Magyarország;Kerecsend;Kerecsend_008;355,1131971;7744,12374
1796;Magyarország;Kerecsend;Kerecsend_009;1078,927723;65315,42569
1797;Magyarország;Kerecsend;Kerecsend_010;1412,398285;101387,4123
1798;Magyarország;Kerecsend;Kerecsend_011;252,4708948;2934,73
1799;Magyarország;Kerecsend;Kerecsend_012;411,3903696;6435,035
1800;Magyarország;Kerecsend;Kerecsend_013;600,6099398;9218,12
1801;Magyarország;Kerecsend;Kerecsend_014;300,1664877;5577,544445
1802;Magyarország;Kerecsend;Kerecsend_015;872,4846279;43501,185
1803;Magyarország;Kerecsend;Kerecsend_016;1960,444659;132201,9748
1804;Magyarország;Kerecsend;Kerecsend_017;509,4229924;15741,41
1805;Magyarország;Kerecsend;Kerecsend_018;253,2281188;2581,805035
1806;Magyarország;Kerecsend;Kerecsend_019;464,0667706;12918,10539
1807;Magyarország;Kerecsend;Kerecsend_020;803,0864064;28715,56574
1808;Magyarország;Kerecsend;Kerecsend_021;680,7873501;15294,17
1809;Magyarország;Kerecsend;Kerecsend_022;692,0331382;13157,69096
1810;Magyarország;Kerecsend;Kerecsend_023;963,038876;56744,905
1811;Magyarország;Kerecsend;Kerecsend_024;393,6689768;8920,805
